path,category,width,height,aspect_ratio,megapixels,file_size_kb,brightness,contrast,sharpness,colorfulness,source
C:\Users\Vasisht\Desktop\DATA612_PROJECT\data\degraded\apparel\81aEZAay9TL_v0.jpg,apparel,512,512,1.0,0.262144,100.751953125,100.48262023925781,42.688096264532696,9090.01497581508,12.971487998962402,degraded
C:\Users\Vasisht\Desktop\DATA612_PROJECT\data\degraded\jewelry\61eXnKutguL_v0.jpg,jewelry,512,512,1.0,0.262144,64.3466796875,236.78820419311523,12.983938401797973,1840.6756964194938,6.192636489868164,degraded
C:\Users\Vasisht\Desktop\DATA612_PROJECT\data\degraded\furniture\A1H6sBYWf1L_v0.jpg,furniture,512,512,1.0,0.262144,18.962890625,139.01873779296875,41.1708442207435,50.863757475613966,12.088213920593262,degraded
C:\Users\Vasisht\Desktop\DATA612_PROJECT\data\degraded\apparel\718rSv95J2L_v0.jpg,apparel,512,512,1.0,0.262144,61.654296875,95.3873405456543,28.439709710648593,2319.208976372145,13.148426055908203,degraded
C:\Users\Vasisht\Desktop\DATA612_PROJECT\data\degraded\apparel\716HC8dvU9L_v0.jpg,apparel,512,512,1.0,0.262144,27.5029296875,162.77429580688477,35.396700980135456,23.91156280458381,15.423582077026367,degraded
C:\Users\Vasisht\Desktop\DATA612_PROJECT\data\degraded\apparel\81eG-Jcd+jL_v0.jpg,apparel,512,512,1.0,0.262144,8.912109375,108.00232315063477,29.379223951499732,15.935050941072404,8.139997482299805,degraded
C:\Users\Vasisht\Desktop\DATA612_PROJECT\data\degraded\electronics\71lXCXKl0oL_v0.jpg,electronics,512,512,1.0,0.262144,117.2236328125,137.09310913085938,67.4949755852191,6768.154659300111,19.682636260986328,degraded
C:\Users\Vasisht\Desktop\DATA612_PROJECT\data\degraded\electronics\71ROue+qG-L_v0.jpg,electronics,512,512,1.0,0.262144,28.068359375,215.60175704956055,38.098117024441514,47.33581457746914,12.0682373046875,degraded
C:\Users\Vasisht\Desktop\DATA612_PROJECT\data\degraded\home_decor\816tdNcrEEL_v0.jpg,home_decor,512,512,1.0,0.262144,16.041015625,172.21606063842773,30.701536214800647,24.07540938349848,6.33347749710083,degraded
C:\Users\Vasisht\Desktop\DATA612_PROJECT\data\degraded\jewelry\61tp0S6e5oL_v0.jpg,jewelry,512,512,1.0,0.262144,14.791015625,162.99175262451172,48.894979239038165,136.71169705450302,16.143877029418945,degraded
C:\Users\Vasisht\Desktop\DATA612_PROJECT\data\degraded\apparel\7125bcEpu6L_v0.jpg,apparel,512,512,1.0,0.262144,46.0283203125,191.05270385742188,46.3729268083507,911.5567047910299,15.005892753601074,degraded
C:\Users\Vasisht\Desktop\DATA612_PROJECT\data\degraded\home_decor\A1EdFmGAYnL_v0.jpg,home_decor,512,512,1.0,0.262144,142.4775390625,119.3559684753418,71.37774534812594,12056.528457890707,19.99916648864746,degraded
C:\Users\Vasisht\Desktop\DATA612_PROJECT\data\degraded\electronics\71e8cjtzIQL_v0.jpg,electronics,512,512,1.0,0.262144,52.6279296875,143.82191848754883,81.2651256302166,759.6882878845645,5.8009867668151855,degraded
C:\Users\Vasisht\Desktop\DATA612_PROJECT\data\degraded\outdoor\71Zo18Vj02L_v0.jpg,outdoor,512,512,1.0,0.262144,30.0927734375,93.13180923461914,50.89334887517435,15.502562797628343,14.6781644821167,degraded
C:\Users\Vasisht\Desktop\DATA612_PROJECT\data\degraded\jewelry\81djlDV+IFL_v0.jpg,jewelry,512,512,1.0,0.262144,83.376953125,132.4849510192871,39.3255103984176,454.9811928549316,22.369171142578125,degraded
C:\Users\Vasisht\Desktop\DATA612_PROJECT\data\degraded\outdoor\61uM1GbSQdL_v0.jpg,outdoor,512,512,1.0,0.262144,30.7392578125,159.7205047607422,40.84091258123247,8.16550405457383,46.94354248046875,degraded
C:\Users\Vasisht\Desktop\DATA612_PROJECT\data\degraded\home_decor\91MZMHaQIyL_v0.jpg,home_decor,512,512,1.0,0.262144,23.27734375,160.55154418945312,41.38212932164216,9.811468061059713,6.956846237182617,degraded
C:\Users\Vasisht\Desktop\DATA612_PROJECT\data\degraded\furniture\A163vNReYKL_v0.jpg,furniture,512,512,1.0,0.262144,28.8525390625,91.54259872436523,29.857798347790077,7.601459212542977,5.787696361541748,degraded
C:\Users\Vasisht\Desktop\DATA612_PROJECT\data\degraded\electronics\71MPgDLNjRL_v0.jpg,electronics,512,512,1.0,0.262144,35.208984375,163.90978240966797,73.05660766007489,22.16540739602351,18.74872398376465,degraded
C:\Users\Vasisht\Desktop\DATA612_PROJECT\data\degraded\home_decor\51z9HFxjjUL_v0.jpg,home_decor,512,512,1.0,0.262144,43.6357421875,78.06542205810547,42.12692953661965,43.355148284637835,22.220993041992188,degraded
C:\Users\Vasisht\Desktop\DATA612_PROJECT\data\degraded\jewelry\61DjRAz8g7L_v0.jpg,jewelry,512,512,1.0,0.262144,30.0712890625,145.53665924072266,17.31535912929152,38.62380150612444,10.602821350097656,degraded
C:\Users\Vasisht\Desktop\DATA612_PROJECT\data\degraded\electronics\81Rpc9gmqAL_v0.jpg,electronics,512,512,1.0,0.262144,40.341796875,107.91004180908203,37.46078519086555,30.990435321684345,16.273880004882812,degraded
C:\Users\Vasisht\Desktop\DATA612_PROJECT\data\degraded\apparel\614xwoPcZrL_v0.jpg,apparel,512,512,1.0,0.262144,15.7607421875,190.39616775512695,53.183370958082584,36.53965520247584,24.574966430664062,degraded
C:\Users\Vasisht\Desktop\DATA612_PROJECT\data\degraded\electronics\61iqQ7nYiPL_v0.jpg,electronics,512,512,1.0,0.262144,47.0546875,122.02510070800781,65.63132557745628,44.474972665309906,37.17837142944336,degraded
C:\Users\Vasisht\Desktop\DATA612_PROJECT\data\degraded\outdoor\61P3LzrVinL_v0.jpg,outdoor,512,512,1.0,0.262144,18.5751953125,82.42658996582031,80.54655568183605,29.08802794100484,5.852224826812744,degraded
C:\Users\Vasisht\Desktop\DATA612_PROJECT\data\degraded\furniture\A1Jj90-Rb9L_v0.jpg,furniture,512,512,1.0,0.262144,102.9580078125,104.86960220336914,34.63996236782132,4546.535346160585,20.84619140625,degraded
C:\Users\Vasisht\Desktop\DATA612_PROJECT\data\degraded\furniture\71OOs00LyEL_v0.jpg,furniture,512,512,1.0,0.262144,19.708984375,123.80911636352539,76.65108583316285,49.16415723178943,12.384660720825195,degraded
C:\Users\Vasisht\Desktop\DATA612_PROJECT\data\degraded\electronics\81radO28pUL_v0.jpg,electronics,512,512,1.0,0.262144,27.24609375,136.95998001098633,69.54343377579902,131.6213225722313,0.70384681224823,degraded
C:\Users\Vasisht\Desktop\DATA612_PROJECT\data\degraded\electronics\61dtbcSjvML_v0.jpg,electronics,512,512,1.0,0.262144,11.3115234375,151.5361213684082,45.985590542385125,25.227981567382812,55.952613830566406,degraded
C:\Users\Vasisht\Desktop\DATA612_PROJECT\data\degraded\electronics\71KomckkrJL_v0.jpg,electronics,512,512,1.0,0.262144,25.763671875,164.3824005126953,67.90267848272741,105.21043395996094,1.2111048698425293,degraded
C:\Users\Vasisht\Desktop\DATA612_PROJECT\data\degraded\furniture\71LY8AELiuL_v0.jpg,furniture,512,512,1.0,0.262144,16.1728515625,124.99815368652344,48.82386985781029,25.243269475584384,2.515901803970337,degraded
C:\Users\Vasisht\Desktop\DATA612_PROJECT\data\degraded\apparel\81jHSOaYmJL_v0.jpg,apparel,512,512,1.0,0.262144,33.4833984375,166.15711975097656,34.05241754672392,12.94380484939029,9.124009132385254,degraded
C:\Users\Vasisht\Desktop\DATA612_PROJECT\data\degraded\apparel\81dz8kJV5qL_v0.jpg,apparel,512,512,1.0,0.262144,16.5361328125,105.50054168701172,30.299417904533215,35.40936471124587,45.91032409667969,degraded
C:\Users\Vasisht\Desktop\DATA612_PROJECT\data\degraded\furniture\81pSdhsRdoL_v0.jpg,furniture,512,512,1.0,0.262144,9.5302734375,55.356685638427734,18.12689028889194,8.530379828473087,12.2960844039917,degraded
C:\Users\Vasisht\Desktop\DATA612_PROJECT\data\degraded\apparel\81geGRkViJL_v0.jpg,apparel,512,512,1.0,0.262144,40.9462890625,120.64789962768555,66.69858836473286,103.15851443399151,21.247539520263672,degraded
C:\Users\Vasisht\Desktop\DATA612_PROJECT\data\degraded\furniture\817dwk2Du4L_v0.jpg,furniture,512,512,1.0,0.262144,31.6884765625,103.0044059753418,53.44126584035378,10.934928863251116,7.821274757385254,degraded
C:\Users\Vasisht\Desktop\DATA612_PROJECT\data\degraded\furniture\71S9P-fW9eL_v0.jpg,furniture,512,512,1.0,0.262144,45.4111328125,131.682373046875,56.603393511908465,344.15278983487224,2.448873281478882,degraded
C:\Users\Vasisht\Desktop\DATA612_PROJECT\data\degraded\jewelry\61vT5+dUZIL_v0.jpg,jewelry,512,512,1.0,0.262144,151.9013671875,166.15992736816406,34.68798141585409,16968.563567708803,29.966588973999023,degraded
C:\Users\Vasisht\Desktop\DATA612_PROJECT\data\degraded\electronics\81F--AObixL_v0.jpg,electronics,512,512,1.0,0.262144,73.8017578125,154.7648696899414,54.83806856860876,3115.8635323536,61.728477478027344,degraded
C:\Users\Vasisht\Desktop\DATA612_PROJECT\data\degraded\apparel\71gdfmTH0DL_v0.jpg,apparel,512,512,1.0,0.262144,45.2998046875,136.05804824829102,47.231131108494885,448.75271363601496,12.54043197631836,degraded
C:\Users\Vasisht\Desktop\DATA612_PROJECT\data\degraded\outdoor\91+CJo9YgCL_v0.jpg,outdoor,512,512,1.0,0.262144,27.2646484375,217.5471420288086,40.75816607037937,38.356524973976775,8.576321601867676,degraded
C:\Users\Vasisht\Desktop\DATA612_PROJECT\data\degraded\home_decor\61jX8bbxZcL_v0.jpg,home_decor,512,512,1.0,0.262144,31.658203125,186.1807518005371,29.125679135074726,17.582926031536772,9.611906051635742,degraded
C:\Users\Vasisht\Desktop\DATA612_PROJECT\data\degraded\home_decor\91c4G5RK2vL_v0.jpg,home_decor,512,512,1.0,0.262144,125.4345703125,50.69083786010742,42.52878793621162,8551.19406779993,15.66267204284668,degraded
C:\Users\Vasisht\Desktop\DATA612_PROJECT\data\degraded\apparel\81WPBKOeViL_v0.jpg,apparel,512,512,1.0,0.262144,79.4619140625,193.5766372680664,60.40217317995659,3288.9029388425406,53.127952575683594,degraded
C:\Users\Vasisht\Desktop\DATA612_PROJECT\data\degraded\furniture\81OQa6KUBWL_v0.jpg,furniture,512,512,1.0,0.262144,24.0390625,52.863094329833984,41.538684582754335,6.375488922334625,7.336696624755859,degraded
C:\Users\Vasisht\Desktop\DATA612_PROJECT\data\degraded\apparel\811a+k63xaL_v0.jpg,apparel,512,512,1.0,0.262144,14.8896484375,167.0225372314453,80.77301828379193,31.099319458007812,9.412217140197754,degraded
C:\Users\Vasisht\Desktop\DATA612_PROJECT\data\degraded\home_decor\91UZScOhVdL_v0.jpg,home_decor,512,512,1.0,0.262144,21.8759765625,222.87103652954102,27.53675973389537,24.471497718579485,94.36385345458984,degraded
C:\Users\Vasisht\Desktop\DATA612_PROJECT\data\degraded\furniture\51EL3RpDbyL_v0.jpg,furniture,512,512,1.0,0.262144,10.078125,243.87715530395508,11.880770761977995,9.312238363490906,9.99642276763916,degraded
C:\Users\Vasisht\Desktop\DATA612_PROJECT\data\degraded\jewelry\71Ly0NCkaKL_v0.jpg,jewelry,512,512,1.0,0.262144,22.234375,157.04376602172852,24.548995316563897,16.07678933063289,9.890791893005371,degraded
C:\Users\Vasisht\Desktop\DATA612_PROJECT\data\degraded\jewelry\71DicvZLrOL_v0.jpg,jewelry,512,512,1.0,0.262144,6.7724609375,252.3458480834961,4.972407968724907,5.208793639205396,0.0,degraded
C:\Users\Vasisht\Desktop\DATA612_PROJECT\data\degraded\furniture\81aPLsmg4hL_v0.jpg,furniture,512,512,1.0,0.262144,19.5009765625,187.68450927734375,49.93329884968668,35.33606630470604,19.676055908203125,degraded
C:\Users\Vasisht\Desktop\DATA612_PROJECT\data\degraded\jewelry\51cr-2OGBRL_v0.jpg,jewelry,512,512,1.0,0.262144,9.263671875,202.57030868530273,25.23388914343227,8.263742372844717,2.938239097595215,degraded
C:\Users\Vasisht\Desktop\DATA612_PROJECT\data\degraded\electronics\71beMpQg0JL_v0.jpg,electronics,512,512,1.0,0.262144,82.048828125,186.86040496826172,43.16518158455496,5395.928803204559,10.504671096801758,degraded
C:\Users\Vasisht\Desktop\DATA612_PROJECT\data\degraded\outdoor\711aVYlEncL_v0.jpg,outdoor,512,512,1.0,0.262144,79.2197265625,79.25658416748047,33.33462869493315,3864.278140808863,15.260979652404785,degraded
C:\Users\Vasisht\Desktop\DATA612_PROJECT\data\degraded\apparel\71wBHY75tHL_v0.jpg,apparel,512,512,1.0,0.262144,70.0849609375,93.95792388916016,36.95321170855734,3792.4393189169787,11.701799392700195,degraded
C:\Users\Vasisht\Desktop\DATA612_PROJECT\data\degraded\apparel\71hTuGp2JtL_v0.jpg,apparel,512,512,1.0,0.262144,25.9091796875,116.0389404296875,66.11069322205856,10.60185614983493,9.289589881896973,degraded
C:\Users\Vasisht\Desktop\DATA612_PROJECT\data\degraded\kitchen\51fYnR0JHhL_v0.jpg,kitchen,512,512,1.0,0.262144,29.7333984375,225.3792610168457,20.061361642117852,9.802978496765718,9.912077903747559,degraded
C:\Users\Vasisht\Desktop\DATA612_PROJECT\data\degraded\electronics\71PqC1kvPrL_v0.jpg,electronics,512,512,1.0,0.262144,48.3662109375,112.08501434326172,47.17482357387761,151.10690306912875,77.60234832763672,degraded
C:\Users\Vasisht\Desktop\DATA612_PROJECT\data\degraded\furniture\41miBLGTXdL_v0.jpg,furniture,512,512,1.0,0.262144,26.6357421875,119.4027328491211,29.817771709895588,24.017497009815997,11.053291320800781,degraded
C:\Users\Vasisht\Desktop\DATA612_PROJECT\data\degraded\apparel\812F+Cb5lzL_v0.jpg,apparel,512,512,1.0,0.262144,10.01953125,75.39401245117188,32.460310146071336,6.051177069020923,8.713640213012695,degraded
C:\Users\Vasisht\Desktop\DATA612_PROJECT\data\degraded\electronics\71RrlhQmhJL_v0.jpg,electronics,512,512,1.0,0.262144,20.712890625,172.35654830932617,51.00054981829797,30.23147721051646,30.74348258972168,degraded
C:\Users\Vasisht\Desktop\DATA612_PROJECT\data\degraded\apparel\81iSgmnM7-L_v0.jpg,apparel,512,512,1.0,0.262144,38.4013671875,199.34204483032227,44.62465018128509,24.129726095459773,45.881134033203125,degraded
C:\Users\Vasisht\Desktop\DATA612_PROJECT\data\degraded\furniture\81PwISW3xyL_v0.jpg,furniture,512,512,1.0,0.262144,10.45703125,90.1218490600586,37.47701321321793,21.11051940912148,4.4931640625,degraded
C:\Users\Vasisht\Desktop\DATA612_PROJECT\data\degraded\electronics\81rdF5W87qL_v0.jpg,electronics,512,512,1.0,0.262144,63.7041015625,139.6353645324707,41.55291245507363,200.84267367176653,61.347347259521484,degraded
C:\Users\Vasisht\Desktop\DATA612_PROJECT\data\degraded\home_decor\61a01DkfD4L_v0.jpg,home_decor,512,512,1.0,0.262144,20.3232421875,143.58504486083984,44.768231306803024,17.834697720929398,12.99288558959961,degraded
C:\Users\Vasisht\Desktop\DATA612_PROJECT\data\degraded\jewelry\71REtvALC+L_v0.jpg,jewelry,512,512,1.0,0.262144,19.1279296875,203.18247604370117,22.804212450292912,57.016326904064044,6.888276100158691,degraded
C:\Users\Vasisht\Desktop\DATA612_PROJECT\data\degraded\furniture\81D9Jw2rJnL_v0.jpg,furniture,512,512,1.0,0.262144,44.0078125,111.46605682373047,35.74683574057043,136.8693046271219,13.902195930480957,degraded
C:\Users\Vasisht\Desktop\DATA612_PROJECT\data\degraded\electronics\61mGRYQvYIL_v0.jpg,electronics,512,512,1.0,0.262144,46.0888671875,113.97048950195312,32.07689117462671,128.95429607991537,53.75756072998047,degraded
C:\Users\Vasisht\Desktop\DATA612_PROJECT\data\degraded\furniture\81HjjA02ayL_v0.jpg,furniture,512,512,1.0,0.262144,10.7119140625,88.70121765136719,32.750287130208115,5.771884100846364,11.523234367370605,degraded
C:\Users\Vasisht\Desktop\DATA612_PROJECT\data\degraded\furniture\811zMK6fOQL_v0.jpg,furniture,512,512,1.0,0.262144,15.1513671875,156.7820281982422,43.399515357201025,32.8519282979978,8.828532218933105,degraded
C:\Users\Vasisht\Desktop\DATA612_PROJECT\data\degraded\electronics\71IcUxtqhpL_v0.jpg,electronics,512,512,1.0,0.262144,116.96875,113.08731460571289,59.26991608298507,14598.28960815861,14.48222541809082,degraded
C:\Users\Vasisht\Desktop\DATA612_PROJECT\data\degraded\kitchen\71MpH3PFFPL_v0.jpg,kitchen,512,512,1.0,0.262144,45.7060546875,125.1684684753418,40.736550149989036,171.2589263030677,7.105820655822754,degraded
C:\Users\Vasisht\Desktop\DATA612_PROJECT\data\degraded\electronics\81HcQEgEUTL_v0.jpg,electronics,512,512,1.0,0.262144,25.294921875,145.94994735717773,53.3294101477489,81.6057005587354,67.40228271484375,degraded
C:\Users\Vasisht\Desktop\DATA612_PROJECT\data\degraded\outdoor\61vjyNWcgkL_v0.jpg,outdoor,512,512,1.0,0.262144,22.7451171875,104.17950820922852,42.03357198921125,6.326468163577374,4.986668586730957,degraded
C:\Users\Vasisht\Desktop\DATA612_PROJECT\data\degraded\outdoor\51hjLqeHfCL_v0.jpg,outdoor,512,512,1.0,0.262144,19.6767578125,159.35994338989258,65.43464008254642,40.769713386835065,11.547073364257812,degraded
C:\Users\Vasisht\Desktop\DATA612_PROJECT\data\degraded\jewelry\815pkk+6+0L_v0.jpg,jewelry,512,512,1.0,0.262144,18.8720703125,188.27725982666016,35.095636886798125,64.84793057199568,20.964893341064453,degraded
C:\Users\Vasisht\Desktop\DATA612_PROJECT\data\degraded\apparel\71xHsYUYNVL_v0.jpg,apparel,512,512,1.0,0.262144,14.5185546875,107.17413330078125,32.57004927699021,11.92229843021778,11.811003684997559,degraded
C:\Users\Vasisht\Desktop\DATA612_PROJECT\data\degraded\jewelry\7111GoF77GL_v0.jpg,jewelry,512,512,1.0,0.262144,15.23046875,205.67486190795898,28.442538006215617,26.921664918525494,13.854894638061523,degraded
C:\Users\Vasisht\Desktop\DATA612_PROJECT\data\degraded\jewelry\71QLl+D-poL_v0.jpg,jewelry,512,512,1.0,0.262144,25.3369140625,159.38234329223633,32.793446332357625,62.11779770604335,5.838442802429199,degraded
C:\Users\Vasisht\Desktop\DATA612_PROJECT\data\degraded\electronics\61WKcfDbv6L_v0.jpg,electronics,512,512,1.0,0.262144,72.9541015625,185.76954650878906,30.388191770994734,320.9966120123863,30.634990692138672,degraded
C:\Users\Vasisht\Desktop\DATA612_PROJECT\data\degraded\home_decor\9194TmPvoDL_v0.jpg,home_decor,512,512,1.0,0.262144,51.8134765625,190.53712844848633,42.40689257923009,547.9933262011036,14.81920051574707,degraded
C:\Users\Vasisht\Desktop\DATA612_PROJECT\data\degraded\outdoor\81yHUMr3nAL_v0.jpg,outdoor,512,512,1.0,0.262144,74.1962890625,221.21828079223633,32.1950095743133,1670.916890314722,35.32609176635742,degraded
C:\Users\Vasisht\Desktop\DATA612_PROJECT\data\degraded\electronics\71WX3uF134L_v0.jpg,electronics,512,512,1.0,0.262144,15.8017578125,113.42903137207031,40.05228905486447,37.85401153564453,59.02661895751953,degraded
C:\Users\Vasisht\Desktop\DATA612_PROJECT\data\degraded\electronics\61nc9nAVWTL_v0.jpg,electronics,512,512,1.0,0.262144,32.0654296875,89.7638168334961,58.049211702585986,77.30727795253915,23.533559799194336,degraded
C:\Users\Vasisht\Desktop\DATA612_PROJECT\data\degraded\home_decor\61oSrbXMiyL_v0.jpg,home_decor,512,512,1.0,0.262144,26.8515625,152.37701034545898,72.02811340494918,93.92878722562455,7.935263156890869,degraded
C:\Users\Vasisht\Desktop\DATA612_PROJECT\data\degraded\furniture\81pHPYrDpSL_v0.jpg,furniture,512,512,1.0,0.262144,32.607421875,115.06805419921875,58.05431105085854,62.527022491151,11.811006546020508,degraded
C:\Users\Vasisht\Desktop\DATA612_PROJECT\data\degraded\electronics\81k-7wtcUsL_v0.jpg,electronics,512,512,1.0,0.262144,20.4541015625,142.5894889831543,65.56197880418148,102.90271759033203,47.964534759521484,degraded
C:\Users\Vasisht\Desktop\DATA612_PROJECT\data\degraded\jewelry\71UVUXwB1eL_v0.jpg,jewelry,512,512,1.0,0.262144,13.193359375,199.8036880493164,24.514526217645653,6.116064256988466,2.7942028045654297,degraded
C:\Users\Vasisht\Desktop\DATA612_PROJECT\data\degraded\outdoor\610rgzsSw8L_v0.jpg,outdoor,512,512,1.0,0.262144,38.431640625,166.53354263305664,41.209162018349275,16.59792274236679,20.85892677307129,degraded
C:\Users\Vasisht\Desktop\DATA612_PROJECT\data\degraded\home_decor\A11tNiF6IgL_v0.jpg,home_decor,512,512,1.0,0.262144,50.978515625,125.75134658813477,56.41888840787048,55.40584545297315,23.529281616210938,degraded
C:\Users\Vasisht\Desktop\DATA612_PROJECT\data\degraded\electronics\71mDAavuTSL_v0.jpg,electronics,512,512,1.0,0.262144,10.6943359375,191.41246032714844,33.0488453315401,27.6441650390625,38.62199020385742,degraded
C:\Users\Vasisht\Desktop\DATA612_PROJECT\data\degraded\outdoor\51lSgteMa9L_v0.jpg,outdoor,512,512,1.0,0.262144,54.048828125,176.8313751220703,38.04414524474788,101.78762006241595,14.259835243225098,degraded
C:\Users\Vasisht\Desktop\DATA612_PROJECT\data\degraded\furniture\71B7YH0pPIL_v0.jpg,furniture,512,512,1.0,0.262144,69.439453125,118.00019836425781,27.3508347399379,2482.8951956136007,16.675186157226562,degraded
C:\Users\Vasisht\Desktop\DATA612_PROJECT\data\degraded\apparel\71o4smk9zFL_v0.jpg,apparel,512,512,1.0,0.262144,16.2333984375,144.74146270751953,92.90041831928468,35.00278749683639,21.543657302856445,degraded
C:\Users\Vasisht\Desktop\DATA612_PROJECT\data\degraded\electronics\71Q5EoQf8+L_v0.jpg,electronics,512,512,1.0,0.262144,21.1513671875,207.6851577758789,76.03366931211364,42.429298400878906,46.29275894165039,degraded
C:\Users\Vasisht\Desktop\DATA612_PROJECT\data\degraded\apparel\7191OJh7Y5L_v0.jpg,apparel,512,512,1.0,0.262144,17.3486328125,122.39090728759766,42.4634673309243,16.13281576136069,7.516697883605957,degraded
C:\Users\Vasisht\Desktop\DATA612_PROJECT\data\degraded\furniture\61Y7PGEhSgL_v0.jpg,furniture,512,512,1.0,0.262144,21.119140625,155.3957405090332,26.24654260183333,20.959464681742247,15.419940948486328,degraded
C:\Users\Vasisht\Desktop\DATA612_PROJECT\data\degraded\furniture\91FgxyIkNLL_v0.jpg,furniture,512,512,1.0,0.262144,51.66015625,116.82453918457031,47.22287175341474,63.587078829994425,15.122148513793945,degraded
C:\Users\Vasisht\Desktop\DATA612_PROJECT\data\degraded\electronics\81I0K9Bg+8L_v0.jpg,electronics,512,512,1.0,0.262144,30.306640625,109.41597747802734,42.35301864116106,7.951147183775902,24.87461280822754,degraded
C:\Users\Vasisht\Desktop\DATA612_PROJECT\data\degraded\apparel\71uM8qYAgKL_v0.jpg,apparel,512,512,1.0,0.262144,21.3818359375,200.33581161499023,33.066580748379046,3.8774871657951735,28.72002410888672,degraded
C:\Users\Vasisht\Desktop\DATA612_PROJECT\data\degraded\electronics\71j+0adQtoL_v0.jpg,electronics,512,512,1.0,0.262144,35.05078125,149.25230407714844,55.96432423461772,11.68868166115135,19.9294376373291,degraded
C:\Users\Vasisht\Desktop\DATA612_PROJECT\data\degraded\home_decor\A1qe5iX6iTL_v0.jpg,home_decor,512,512,1.0,0.262144,99.1025390625,119.56693649291992,39.026269109123064,6548.140960622055,41.86158752441406,degraded
C:\Users\Vasisht\Desktop\DATA612_PROJECT\data\degraded\outdoor\816NqSZfv-L_v0.jpg,outdoor,512,512,1.0,0.262144,41.9326171875,147.12605667114258,57.80207278542094,95.56908688168915,10.203603744506836,degraded
C:\Users\Vasisht\Desktop\DATA612_PROJECT\data\degraded\furniture\61Wu2uBzscL_v0.jpg,furniture,512,512,1.0,0.262144,152.5146484375,77.09304428100586,35.07969646684338,17360.75977191492,23.748241424560547,degraded
C:\Users\Vasisht\Desktop\DATA612_PROJECT\data\degraded\electronics\71jnrSt71HL_v0.jpg,electronics,512,512,1.0,0.262144,10.830078125,145.77874755859375,57.83274097203605,11.553916931152344,63.097198486328125,degraded
C:\Users\Vasisht\Desktop\DATA612_PROJECT\data\degraded\jewelry\81R8RZy0XKL_v0.jpg,jewelry,512,512,1.0,0.262144,66.76171875,180.42595291137695,56.11409147735495,2790.1727776592597,20.387765884399414,degraded
C:\Users\Vasisht\Desktop\DATA612_PROJECT\data\degraded\home_decor\71x1jfy+E2L_v0.jpg,home_decor,512,512,1.0,0.262144,19.8154296875,182.30978393554688,36.04102187325104,38.62958964075369,3.5419981479644775,degraded
C:\Users\Vasisht\Desktop\DATA612_PROJECT\data\degraded\furniture\916B5JgdShL_v0.jpg,furniture,512,512,1.0,0.262144,9.9580078125,152.6255226135254,34.42674093828934,5.58542250363098,6.5878496170043945,degraded
C:\Users\Vasisht\Desktop\DATA612_PROJECT\data\degraded\jewelry\71X3Ls2R+DL_v0.jpg,jewelry,512,512,1.0,0.262144,49.775390625,130.8890724182129,31.178254637304207,75.56724558699352,16.680063247680664,degraded
